"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","miRNA","Rank"
"hsa-mir-6885_hsa-miR-6885-5p",2.63837163310755,0.725940128966499,0.283279528474008,2.56262827348326,0.0103883205555862,0.0281968700794481,"hsa-miR-6885-5p",1.12506135615936
"hsa-mir-24-2_hsa-miR-24-3p",3489.61755755168,0.852467523596,0.129269383182142,6.59450445736916,4.26678595477289e-11,1.13496506396959e-08,"hsa-miR-24-3p",6.77286939872722
"hsa-mir-24-2_hsa-miR-24-2-5p",29.2596118467655,0.445191397757237,0.177777180787464,2.5042100216983,0.0122725160069161,0.0325364377857775,"hsa-miR-24-2-5p",0.662280077721165
"hsa-mir-27a_hsa-miR-27a-5p",11.4781978736868,0.542987846246706,0.233034022562847,2.33007970370622,0.0198019389317941,0.0459358932196852,"hsa-miR-27a-5p",0.726435114199051
"hsa-mir-23a_hsa-miR-23a-5p",62.684164003926,0.59334130294888,0.223431795307819,2.65558132463396,0.00791718410393973,0.0220136338499788,"hsa-miR-23a-5p",0.983349443186956
"hsa-mir-181c_hsa-miR-181c-3p",44.1402608179042,0.690201107961042,0.205326530401652,3.36148040202547,0.000775258579918399,0.00314038754708062,"hsa-miR-181c-3p",1.72758493648597
"hsa-mir-6887_hsa-miR-6887-5p",41173.3940752134,1.29481230800971,0.255060830757155,5.0764843200974,3.84482510992731e-07,8.07413273084736e-06,"hsa-miR-6887-5p",6.59435493225027
"hsa-mir-641_hsa-miR-641",4.83868580217685,0.677091833886877,0.281690288087476,2.40367475387229,0.0162312071022448,0.0397316051153108,"hsa-miR-641",0.9485134999994
"hsa-mir-330_hsa-miR-330-3p",70.2373224461271,1.06891550035321,0.204334846453853,5.2311953585196,1.68417406155763e-07,3.95285559153819e-06,"hsa-miR-330-3p",5.7754456367387
"hsa-mir-642a_hsa-miR-642a-3p",15.313203776205,0.789088409867516,0.296154055248575,2.66445248978677,0.00771137583090983,0.0215163563393918,"hsa-miR-642a-3p",1.31559287317615
"hsa-mir-769_hsa-miR-769-3p",51.6097042217528,0.592932014303159,0.172821326992097,3.43089608570286,0.0006015910033566,0.00255356181212004,"hsa-miR-769-3p",1.53738592269204
"hsa-mir-320e_hsa-miR-320e",6.86266606447969,0.751560425771772,0.256754148827083,2.92715981106863,0.00342073058626777,0.0112335103203361,"hsa-miR-320e",1.46515540939848
"hsa-mir-3190_hsa-miR-3190-3p",3.48906073258587,0.780041262083723,0.338681937974749,2.30316758770254,0.0212694157161295,0.0484695043188123,"hsa-miR-3190-3p",1.0253887491824
"hsa-mir-125a_hsa-miR-125a-3p",20.1044006672439,1.13339172809153,0.226263517923363,5.00916691516932,5.46661476473495e-07,1.06398989811183e-05,"hsa-miR-125a-3p",5.63642789552716
"hsa-mir-518e_hsa-miR-518e-3p",4.81873412895389,0.874312387006402,0.361218966110656,2.4204498352353,0.0155013179373068,0.0382215092386637,"hsa-miR-518e-3p",1.23950582354587
"hsa-mir-371b_hsa-miR-371b-3p",2.45776360921875,0.720955214818404,0.307913150751015,2.34142391469789,0.0192103410619151,0.0446934465522107,"hsa-miR-371b-3p",0.97311373742841
"hsa-mir-935_hsa-miR-935",4.29473988777776,1.29867341038224,0.281359021072245,4.61571626682896,3.91741853048503e-06,4.33032668084801e-05,"hsa-miR-935",5.66673459448611
"hsa-mir-4429_hsa-miR-4429",251.827626358812,1.004910198273,0.277271601713919,3.62428100123227,0.00028976642936355,0.00136824621675807,"hsa-miR-4429",2.87789774534554
"hsa-mir-1301_hsa-miR-1301-3p",209.124991778041,0.478861194580832,0.126108261617439,3.79722302440027,0.000146326130129787,0.000794341849275986,"hsa-miR-1301-3p",1.48446613874194
"hsa-mir-4433b_hsa-miR-4433b-3p",95.7330075113045,0.947697980019387,0.262932741939565,3.60433612424434,0.000312951834358532,0.00146044189367315,"hsa-miR-4433b-3p",2.68721251782544
"hsa-mir-4433_hsa-miR-4433-3p",30.4381580367366,0.943589498487862,0.299377921984704,3.15183395032074,0.00162248511634703,0.00599418112428209,"hsa-miR-4433-3p",2.09691076525833
"hsa-mir-1285-2_hsa-miR-1285-3p",34.5180688718183,0.893259043873701,0.194756662741527,4.58653907547799,4.50654088915324e-06,4.7318679336109e-05,"hsa-miR-1285-3p",3.86331623113668
"hsa-mir-3127_hsa-miR-3127-5p",3.12801751938246,0.954734889863811,0.263393631658904,3.62474553333241,0.000289246108073722,0.00136824621675807,"hsa-miR-3127-5p",2.73420390365603
"hsa-mir-4785_hsa-miR-4785",18.0753096956872,1.48261572700943,0.264739305165903,5.60028563223859,2.13998896345479e-08,8.53855596418461e-07,"hsa-miR-4785",8.9974248863552
"hsa-mir-10b_hsa-miR-10b-3p",23.5061040876852,0.512713217988261,0.211860864427433,2.42004685185203,0.0155185075104349,0.0382215092386637,"hsa-miR-10b-3p",0.726869513631563
"hsa-mir-1246_hsa-miR-1246",203.202897749188,1.32795212290841,0.220803236482534,6.0141877631103,1.80790865835186e-09,1.31155555396799e-07,"hsa-miR-1246",9.13924977417711
"hsa-mir-2355_hsa-miR-2355-3p",57.5726761214171,0.469617679902037,0.184296030562461,2.5481703456596,0.0108289578947835,0.0291942851352609,"hsa-miR-2355-3p",0.720723265192179
"hsa-mir-6810_hsa-miR-6810-3p",6.79216624881809,0.772164700334004,0.317828095061203,2.42950422675915,0.0151194886226533,0.0378224198146626,"hsa-miR-6810-3p",1.09821177720529
"hsa-mir-1292_hsa-miR-1292-5p",41.7804007416322,0.72019466429295,0.171537494220185,4.19846790678025,2.68726928602143e-05,0.000191467936629027,"hsa-miR-1292-5p",2.67761458203132
"hsa-mir-103a-2_hsa-miR-103a-3p",8918.32725497582,0.321958417010188,0.130319169842781,2.47053766071871,0.0134910112728763,0.0345058557556258,"hsa-miR-103a-3p",0.470737718803192
"hsa-mir-103b-2_hsa-miR-103b",119.442273759686,0.94224940775407,0.244276547019901,3.85730607071872,0.000114643571876238,0.000662938915632157,"hsa-miR-103b",2.99496469935592
"hsa-mir-663a_hsa-miR-663a",3.79066831414374,0.87786316535163,0.323161704674383,2.71648265451553,0.00659796524083616,0.0192863599347518,"hsa-miR-663a",1.50531562787868
"hsa-mir-3194_hsa-miR-3194-5p",6.58037825814056,0.952902229234354,0.285752412237674,3.33471280879959,0.000853875363631833,0.00340696270089101,"hsa-miR-3194-5p",2.35141262550276
"hsa-mir-4532_hsa-miR-4532",213.926578838956,0.574958188795771,0.229268312394932,2.50779613977078,0.0121486734154075,0.032315471284984,"hsa-miR-4532",0.857026642605517
"hsa-mir-296_hsa-miR-296-5p",28.0001561660792,0.841485857460906,0.207641663399325,4.05258676743794,5.06544280707679e-05,0.000334068046284899,"hsa-miR-296-5p",2.92514373852986
"hsa-mir-3195_hsa-miR-3195",2.17069619267374,0.762392310979815,0.33101883272896,2.30316899100441,0.0212693367909916,0.0484695043188123,"hsa-miR-3195",1.00218864839738
"hsa-mir-1-1_hsa-miR-1",98.4355581975759,0.720407650889404,0.206473788137596,3.48909979028097,0.000484650184553044,0.00212500465534796,"hsa-miR-1",1.92539038633152
"hsa-mir-133a-2_hsa-miR-133a-3p",70.2046263069983,0.547882214118013,0.193055033180085,2.83795871619125,0.00454030546692605,0.0142084853435568,"hsa-miR-133a-3p",1.01218621078314
"hsa-mir-133a-2_hsa-miR-133a-5p",4.47949184260597,0.778220220990793,0.284060351446698,2.73962986044119,0.0061508410681582,0.0183148178074263,"hsa-miR-133a-5p",1.35192214240246
"hsa-mir-124-3_hsa-miR-124-3p",13.5599217176776,0.565876109546648,0.243167660426183,2.32710266058766,0.0199598019491885,0.046167889725949,"hsa-miR-124-3p",0.755818070912898
"hsa-mir-3196_hsa-miR-3196",59.3881733275132,0.504975726594974,0.20420822089397,2.47284719676967,0.0134041441184254,0.0343939132041911,"hsa-miR-3196",0.73904127199439
"hsa-mir-3648_hsa-miR-3648",12.5222358914914,1.36030836983757,0.323934762906408,4.1993281537079,2.67708112374533e-05,0.000191467936629027,"hsa-miR-3648",5.05749585178091
"hsa-mir-3687_hsa-miR-3687",3.13562770529616,0.804003990727569,0.31609129554908,2.54358156029238,0.0109722437918919,0.0294809782691236,"hsa-miR-3687",1.23049442756138
"hsa-mir-125b-2_hsa-miR-125b-2-3p",31.9628928736784,0.577510912535919,0.237433301536607,2.4323079736432,0.0150029444930873,0.0376557207539626,"hsa-miR-125b-2-3p",0.822473159190767
"hsa-mir-185_hsa-miR-185-3p",91.514250243913,0.78133193500135,0.172045028721853,4.54143860363752,5.58716576969801e-06,5.64374466356837e-05,"hsa-miR-185-3p",3.31943609766911
"hsa-mir-1306_hsa-miR-1306-5p",259.956643339275,0.463666556377586,0.13627366750014,3.40246626427011,0.000667805992921232,0.00277556865807887,"hsa-miR-1306-5p",1.18543218573195
"hsa-mir-130b_hsa-miR-130b-3p",508.42041269305,0.629681755941792,0.146209600528112,4.306705945898,1.65703652754735e-05,0.000134930117243141,"hsa-miR-130b-3p",2.43679982458267
"hsa-mir-3928_hsa-miR-3928-3p",32.6123084077924,0.807311563625277,0.218701161388753,3.69139129622744,0.000223030713447006,0.00114088788032507,"hsa-miR-3928-3p",2.37572178197379
"hsa-mir-378i_hsa-miR-378i",588.229406087776,0.977586967037911,0.206060781526262,4.74416800614394,2.09365036794852e-06,2.67508151307718e-05,"hsa-miR-378i",4.47017573385142
"hsa-mir-3667_hsa-miR-3667-5p",104.562828358468,0.815304603926813,0.243528100451161,3.34788717366241,0.000814301555019157,0.00326539015530295,"hsa-miR-3667-5p",2.02690017568799
"hsa-mir-4791_hsa-miR-4791",3.26930075198731,0.823181545864552,0.297580259711441,2.7662505122577,0.00567049557282272,0.0172712040729486,"hsa-miR-4791",1.4510034940371
