"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","miRNA","Rank"
"hsa-mir-6770-2_hsa-miR-6770-5p",2.3602286878784,0.351690398612346,0.262775475335665,1.33836842332072,0.180776367046535,0.279031994009932,"hsa-miR-6770-5p",0.19495816477803
"hsa-mir-6511a-3_hsa-miR-6511a-3p",6.66728946454475,0.250909505003013,0.202437048263239,1.23944459354467,0.215180895614685,0.313920209690162,"hsa-miR-6511a-3p",0.126252826436869
"hsa-mir-6511a-4_hsa-miR-6511a-3p",6.80371823380661,0.142589499023195,0.201984331094773,0.705943368232312,0.480223356276265,0.586857945342205,"hsa-miR-6511a-3p",0.0330047651706638
"hsa-mir-6770-3_hsa-miR-6770-5p",2.67754570535998,0.332278649501502,0.284596811096866,1.16754171707288,0.242991671520661,0.342868652710263,"hsa-miR-6770-5p",0.154467113155224
"hsa-mir-1273h_hsa-miR-1273h-5p",13.3858997574643,0.146191590579484,0.282343383000497,0.517779411105331,0.604612184951665,0.692224567563025,"hsa-miR-1273h-5p",0.0233545439031347
"hsa-mir-1273h_hsa-miR-1273h-3p",15.4893934097779,1.05336276399208,0.284617349248166,3.70097875893582,0.000214769455927709,0.00110571629567943,"hsa-miR-1273h-3p",3.11411563284544
"hsa-mir-548w_hsa-miR-548w",3.31982663531966,-0.581950889546193,0.253307294676826,-2.2974107014512,0.0215953518732352,0.0488189540930359,"hsa-miR-548w",-0.76317710599674
"hsa-mir-762_hsa-miR-762",2.77383643831849,0.792970743832237,0.320362016066364,2.47523334248206,0.0133149150465047,0.034386091285148,"hsa-miR-762",1.16060561043684
"hsa-mir-138-2_hsa-miR-138-5p",19.3799418323865,0.6823533984638,0.225428486671449,3.02691735431954,0.00247061497164198,0.00857195977117523,"hsa-miR-138-5p",1.410369801605
"hsa-mir-328_hsa-miR-328-3p",80.0670513736945,0.415694306185197,0.143900863890627,2.8887547645381,0.00386770580579839,0.0124956649110409,"hsa-miR-328-3p",0.791166292996983
"hsa-mir-140_hsa-miR-140-5p",450.876860648003,0.216272084184804,0.0920128293703567,2.3504557534504,0.0187504367941517,0.0440083781227442,"hsa-miR-140-5p",0.293365434071131
"hsa-mir-140_hsa-miR-140-3p",13901.6106564963,0.332797901234805,0.120279623757958,2.76686849224358,0.00565975810720627,0.0172712040729486,"hsa-miR-140-3p",0.586615334036376
"hsa-mir-7854_hsa-miR-7854-3p",4.52915576186681,0.167722076331043,0.269164693223801,0.623120641575337,0.533205246229056,0.633181229897004,"hsa-miR-7854-3p",0.0332881305494289
"hsa-mir-3182_hsa-miR-3182",3.0128999815486,0.00400396074245436,0.321414347748652,0.0124573180086705,0.990060755362437,0.995724351963227,"hsa-miR-3182",7.45085605438567e-06
"hsa-mir-1910_hsa-miR-1910-3p",2.66881790105282,0.600070337969586,0.267169277717022,2.24603046838777,0.0247020563909234,0.0544537044197704,"hsa-miR-1910-3p",0.758472447488574
"hsa-mir-5189_hsa-miR-5189-5p",8.39492639865694,0.379366483746932,0.297824187117441,1.27379339945058,0.202736645021253,0.301835527475672,"hsa-miR-5189-5p",0.197357690416377
"hsa-mir-22_hsa-miR-22-5p",633.254417314351,-0.559322065824061,0.157887173533698,-3.54254277472822,0.000396289147092192,0.00176669686804229,"hsa-miR-22-5p",-1.53972301515091
"hsa-mir-22_hsa-miR-22-3p",3697.98946463429,0.018262714758287,0.108040132429336,0.169036397379759,0.865768012351337,0.906670438131715,"hsa-miR-22-3p",0.000777088450670384
"hsa-mir-132_hsa-miR-132-5p",9.78026499726933,0.531855165036087,0.245993292353125,2.16207181890393,0.0306126408315858,0.0654929956665026,"hsa-miR-132-5p",0.629612880432311
"hsa-mir-132_hsa-miR-132-3p",20.2466026622427,-0.262914812595649,0.221852996897061,-1.18508569310714,0.235983567148214,0.33415928159259,"hsa-miR-132-3p",-0.125159668822712
"hsa-mir-212_hsa-miR-212-3p",3.14304263448892,-0.0784440365639738,0.287863035681537,-0.272504722178906,0.785233960845322,0.84109624262358,"hsa-miR-212-3p",-0.00589540721539412
"hsa-mir-212_hsa-miR-212-5p",7.98397180710191,1.25015333963858,0.352840866862596,3.54310811770401,0.000395440544834909,0.00176669686804229,"hsa-miR-212-5p",3.4414695702615
"hsa-mir-195_hsa-miR-195-5p",40078.5175954507,1.11965083290644,0.247111027485483,4.53096263772451,5.87155230757807e-06,5.72267475821663e-05,"hsa-miR-195-5p",4.75000774154753
"hsa-mir-497_hsa-miR-497-5p",411.860817262192,-0.42217853981597,0.177222979468174,-2.38218847850815,0.017210086405828,0.0414913865614825,"hsa-miR-497-5p",-0.58346849533036
"hsa-mir-497_hsa-miR-497-3p",7.56157899991474,-0.485820724451275,0.264643953523528,-1.83575221720712,0.066394311315041,0.12379126268552,"hsa-miR-497-3p",-0.440790004992429
"hsa-mir-324_hsa-miR-324-5p",2757.78579277965,0.357100757570688,0.131456144636185,2.71650107006402,0.00659759819187728,0.0192863599347518,"hsa-miR-324-5p",0.612338428487492
"hsa-mir-324_hsa-miR-324-3p",911.356992232658,0.0988705707879212,0.12459168101328,0.793556760642654,0.427453513130959,0.543354515127208,"hsa-miR-324-3p",0.0261924672900005
"hsa-mir-4521_hsa-miR-4521",6.55373123331946,-0.62507982007413,0.251107693292659,-2.48928980182864,0.0127998582426923,0.0335996278870672,"hsa-miR-4521",-0.921158585815055
"hsa-mir-744_hsa-miR-744-5p",1513.84979562483,0.934144334960372,0.177906458110925,5.25076124205639,1.5147191158258e-07,3.78186953515483e-06,"hsa-miR-744-5p",5.06520471561415
"hsa-mir-744_hsa-miR-744-3p",5.18712172240907,-0.635025739386097,0.283701799214462,-2.23835640501545,0.025197822546419,0.0552413801979187,"hsa-miR-744-3p",-0.798694402613863
"hsa-mir-4731_hsa-miR-4731-5p",3.8214606874231,0.182553065571242,0.296598072628318,0.615489723023281,0.538231354204086,0.637253146372197,"hsa-miR-4731-5p",0.0357234464074325
"hsa-mir-6777_hsa-miR-6777-3p",8.89377008132491,0.537989322373688,0.254099047568762,2.11724257733828,0.0342392655658654,0.0717137373269308,"hsa-miR-6777-3p",0.61567371294653
"hsa-mir-33b_hsa-miR-33b-5p",190.308278045995,-0.741197235340068,0.225053604970904,-3.29342529499092,0.000989746392414411,0.00383406612207136,"hsa-miR-33b-5p",-1.79098482528948
"hsa-mir-1180_hsa-miR-1180-3p",825.5372220198,-0.0864803490233304,0.164442685255882,-0.525899640283557,0.598957938877231,0.688715324530303,"hsa-miR-1180-3p",-0.0140063792477813
"hsa-mir-451a_hsa-miR-451a",996605.586712134,-0.634683035728672,0.187173053901479,-3.39088892604567,0.000696663293608559,0.00286565622834861,"hsa-miR-451a",-1.61385673368654
"hsa-mir-144_hsa-miR-144-5p",2096.19718447898,-0.419750143969767,0.225604442262056,-1.86055797377517,0.062806624347174,0.117928673480106,"hsa-miR-144-5p",-0.389687884880455
"hsa-mir-144_hsa-miR-144-3p",133678.302601013,-1.59612023454296,0.206041068153774,-7.74661211400699,9.43766870162332e-15,7.53125962389541e-12,"hsa-miR-144-3p",-17.7538566644584
"hsa-mir-4732_hsa-miR-4732-5p",78.4550096074124,-0.0195040173209699,0.221268823404502,-0.0881462513375171,0.929760436164415,0.957353326528004,"hsa-miR-4732-5p",-0.00036916715071786
"hsa-mir-4732_hsa-miR-4732-3p",46.854289389084,-0.297761606999288,0.196829019445531,-1.51279322448532,0.130332190424972,0.214886545370099,"hsa-miR-4732-3p",-0.198842454605134
"hsa-mir-4523_hsa-miR-4523",9.7852918045377,0.798764069319499,0.350118943825695,2.28140774272745,0.0225243302993432,0.0506321565602138,"hsa-miR-4523",1.03485762042648
"hsa-mir-423_hsa-miR-423-5p",9658.90523907588,-0.0558660774891953,0.123402900125668,-0.452712840883836,0.650755531905371,0.73244416708108,"hsa-miR-423-5p",-0.00755451687657852
"hsa-mir-423_hsa-miR-423-3p",1069.27325995094,0.560408141909378,0.13134626352232,4.26664700525834,1.98432757171278e-05,0.000157000034154975,"hsa-miR-423-3p",2.13184875448296
"hsa-mir-193a_hsa-miR-193a-5p",2091.48716475426,0.877968679102158,0.190632567080484,4.60555451016659,4.11368207060273e-06,4.43610580046079e-05,"hsa-miR-193a-5p",3.82179599597791
"hsa-mir-193a_hsa-miR-193a-3p",40.3966025310738,-0.195619448668643,0.171282849505527,-1.14208427308031,0.253418991917813,0.353211157557041,"hsa-miR-193a-3p",-0.0884132587478882
"hsa-mir-365b_hsa-miR-365b-3p",65.573039779958,-1.10520728346067,0.252933313466356,-4.36955997734825,1.24497143744134e-05,0.000106826581406256,"hsa-miR-365b-3p",-4.38913252876667
"hsa-mir-548at_hsa-miR-548at-5p",3.51937299703983,-0.103985886037869,0.273152911710733,-0.380687452264794,0.703435180689611,0.776405635117994,"hsa-miR-548at-5p",-0.0114292261186993
"hsa-mir-5010_hsa-miR-5010-5p",15.0887273946449,-0.190917118354654,0.212782396094856,-0.897241133940165,0.369590260206291,0.486688164430066,"hsa-miR-5010-5p",-0.0597091789064628
"hsa-mir-5010_hsa-miR-5010-3p",11.5282990675737,-0.473852562325418,0.257100885077797,-1.84306079763993,0.065320134234617,0.122360251453578,"hsa-miR-5010-3p",-0.432323952797074
"hsa-mir-6780a_hsa-miR-6780a-5p",4.97310678035031,0.819796408890773,0.255524364392729,3.20829057079967,0.00133526518313139,0.00500254279877395,"hsa-miR-6780a-5p",1.88619510913664
"hsa-mir-152_hsa-miR-152-3p",487.937105138674,0.675539979569485,0.138213523168453,4.88765472497321,1.02044291125718e-06,1.62862688636646e-05,"hsa-miR-152-3p",3.23460593843382
"hsa-mir-10a_hsa-miR-10a-5p",478.934456623304,-0.440057179270694,0.229182204752768,-1.92011932054415,0.0548428293834587,0.105711540695652,"hsa-miR-10a-5p",-0.429441942865203
"hsa-mir-10a_hsa-miR-10a-3p",6.64696059708295,-0.3085288885247,0.286231852223878,-1.07789851523366,0.281079048117196,0.384735986959729,"hsa-miR-10a-3p",-0.127989256931026
"hsa-mir-142_hsa-miR-142-5p",2360.94753497473,-0.301966676763953,0.202711241815856,-1.48963951904681,0.136319045120743,0.221802920527735,"hsa-miR-142-5p",-0.197496092901565
"hsa-mir-142_hsa-miR-142-3p",6165.02841688694,-0.537824825419713,0.118531668641328,-4.53739352178657,5.695377011852e-06,5.68113856932237e-05,"hsa-miR-142-3p",-2.28337004930406
"hsa-mir-454_hsa-miR-454-5p",8.18389831942878,-0.268975771129146,0.296311391076795,-0.907746982495976,0.364011915196988,0.481727211156213,"hsa-miR-454-5p",-0.0853187975207299
"hsa-mir-454_hsa-miR-454-3p",95.2309702642908,-0.351162871769591,0.321267604027507,-1.09305409996934,0.274370047238404,0.378457961421869,"hsa-miR-454-3p",-0.148184535373889
"hsa-mir-301a_hsa-miR-301a-3p",571.345220626092,-0.256899604928039,0.130887094819109,-1.96275733129445,0.0496743779128033,0.0976358462424064,"hsa-miR-301a-3p",-0.25956897299171
"hsa-mir-301a_hsa-miR-301a-5p",12.0126270794114,0.170472504399659,0.218215499515198,0.781211714009281,0.434677985233135,0.550416106943911,"hsa-miR-301a-5p",0.0442050317548047
"hsa-mir-21_hsa-miR-21-5p",5560.02162839528,-0.434343458480516,0.147399535809879,-2.94670845531526,0.00321175859562127,0.0106790973304407,"hsa-miR-21-5p",-0.856293124114254
"hsa-mir-21_hsa-miR-21-3p",36.1445527434415,-0.903774633499865,0.239787084905693,-3.76907135701372,0.000163856042682698,0.000877564577589214,"hsa-miR-21-3p",-2.7625868247894
"hsa-mir-634_hsa-miR-634",5063.97807584818,0.893054432228864,0.228409909744905,3.90987603482814,9.23434990628423e-05,0.000554060994377054,"hsa-miR-634",2.90818033905377
"hsa-mir-548aa-2_hsa-miR-548aa",10.977420255345,0.350618460286566,0.230767725599673,1.51935657109524,0.128672767250112,0.213030847024044,"hsa-miR-548aa",0.235460458693608
"hsa-mir-548d-2_hsa-miR-548d-5p",49.2562387845773,-0.756680594120256,0.1636838598593,-4.62281739183502,3.78562953314161e-06,4.31561766778143e-05,"hsa-miR-548d-5p",-3.30287828452463
"hsa-mir-548d-2_hsa-miR-548d-3p",4.03884874377066,-0.301472742629674,0.253604364465531,-1.18875218596898,0.234537198299224,0.333787153326358,"hsa-miR-548d-3p",-0.14366092129738
"hsa-mir-3615_hsa-miR-3615",244.456998318738,-0.599416114735924,0.159446099150537,-3.75936518942366,0.000170345036830573,0.000900234035700642,"hsa-miR-3615",-1.8256084358846
"hsa-mir-4738_hsa-miR-4738-3p",4.64519716774308,0.551200185874788,0.294471478337641,1.87182877264188,0.061230296263462,0.115786200043229,"hsa-miR-4738-3p",0.516112545238516
