"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","miRNA"
"hsa-mir-33a_hsa-miR-33a-5p",64.4079879368165,1.01518750805649,0.298633934689547,3.3994378740375,0.000675245180732599,0.00181603206992059,"hsa-miR-33a-5p"
"hsa-let-7b_hsa-let-7b-3p",178.347272786017,1.22627877425035,0.390494758808044,3.14032069980524,0.00168762978004883,0.00415195281114287,"hsa-let-7b-3p"
"hsa-mir-378d-1_hsa-miR-378d",6.76120669488857,0.879826311417939,0.314474370826927,2.79776793607819,0.00514570686938349,0.0112529852244599,"hsa-miR-378d"
"hsa-mir-584_hsa-miR-584-5p",23.0919695459153,0.597952425737186,0.243137140851634,2.45932161430682,0.0139199855432693,0.0264357620185772,"hsa-miR-584-5p"
"hsa-mir-143_hsa-miR-143-5p",34.0554345695748,1.03604657899021,0.282076614093465,3.67292617404618,0.000239788776495867,0.000741632430162216,"hsa-miR-143-5p"
"hsa-mir-378a_hsa-miR-378a-5p",22.9989389626076,0.799879768524172,0.240258055546984,3.3292526517087,0.000870793726267545,0.00227140773177016,"hsa-miR-378a-5p"
"hsa-mir-103b-1_hsa-miR-103b",16.9289662168892,0.85091249113893,0.250821672670909,3.39249986684911,0.000692579656739084,0.00185115426770385,"hsa-miR-103b"
"hsa-mir-219a-1_hsa-miR-219a-5p",8.81556030821998,1.08857454855045,0.331011346334607,3.28863212879129,0.00100675517002624,0.0025642646389492,"hsa-miR-219a-5p"
"hsa-mir-339_hsa-miR-339-5p",310.599019347263,0.971118482753286,0.29255886825485,3.31939513078557,0.000902126814242292,0.00233904736866415,"hsa-miR-339-5p"
"hsa-mir-589_hsa-miR-589-5p",5.63393786019965,1.00296901482635,0.261057440640189,3.84194762795028,0.000122061884682051,0.000406559969748678,"hsa-miR-589-5p"
"hsa-mir-106b_hsa-miR-106b-5p",1602.33362975411,0.650821844363599,0.298024992267676,2.18378277409383,0.028978213968635,0.0497919311445196,"hsa-miR-106b-5p"
"hsa-mir-182_hsa-miR-182-3p",3.58654549539997,0.896355184505807,0.328724160170526,2.72677001909693,0.00639575991954874,0.0135753139468853,"hsa-miR-182-3p"
"hsa-mir-29a_hsa-miR-29a-5p",5.42665930935525,1.15937327451055,0.270232281565367,4.29028415034161,1.78444650969698e-05,7.28929564810181e-05,"hsa-miR-29a-5p"
"hsa-mir-29b-1_hsa-miR-29b-3p",78.5492717647306,0.841359842447591,0.209718819588879,4.01184712033448,6.02455113370096e-05,0.000221070393295976,"hsa-miR-29b-3p"
"hsa-mir-124-1_hsa-miR-124-3p",9.45137395928907,1.06530156881957,0.288722791337691,3.68970376008036,0.000224515341778427,0.000709599583869044,"hsa-miR-124-3p"
"hsa-mir-4469_hsa-miR-4469",3.83613476065878,1.03908769565172,0.374531912315931,2.7743635761943,0.00553098264545105,0.011797613228967,"hsa-miR-4469"
"hsa-mir-124-2_hsa-miR-124-3p",8.90007859956192,0.867083047726741,0.297528378231906,2.91428687535445,0.00356502137058073,0.00803986590344508,"hsa-miR-124-3p"
"hsa-mir-378d-2_hsa-miR-378d",6.28001510563663,0.828157393034434,0.318412573908008,2.60089412572538,0.00929811449789914,0.0187259701283271,"hsa-miR-378d"
"hsa-mir-30d_hsa-miR-30d-5p",297.366169486331,0.662592105850141,0.253609758860395,2.61264435890607,0.00898447400303808,0.0181788656229696,"hsa-miR-30d-5p"
"hsa-mir-7-1_hsa-miR-7-5p",260.96431308347,1.11387873056783,0.220371819188942,5.0545425212142,4.31423635670412e-07,2.45797939796432e-06,"hsa-miR-7-5p"
"hsa-mir-219a-2_hsa-miR-219a-5p",9.33639891120609,1.20427681242051,0.338700423293965,3.55558106691616,0.000377144629598702,0.00108148095772343,"hsa-miR-219a-5p"
"hsa-mir-219b_hsa-miR-219b-3p",28.685597292766,0.984819688086113,0.34061536012733,2.8912955884255,0.00383657083852429,0.00860743612995347,"hsa-miR-219b-3p"
"hsa-mir-545_hsa-miR-545-3p",10.1573154656411,0.681356286521184,0.295566825044326,2.30525292011037,0.0211524126043535,0.0375368633511682,"hsa-miR-545-3p"
"hsa-mir-361_hsa-miR-361-3p",53.304156705251,0.592567540366643,0.23269100299497,2.54658552646942,0.0108782551128822,0.021313504361439,"hsa-miR-361-3p"
"hsa-mir-363_hsa-miR-363-3p",199.580770841613,0.719734250199403,0.23407283068463,3.07483037691424,0.00210622303643129,0.00512356502682442,"hsa-miR-363-3p"
"hsa-mir-19b-2_hsa-miR-19b-3p",8027.83107946883,1.47463434478435,0.292447774758781,5.0423852463937,4.59764477719605e-07,2.58542881626739e-06,"hsa-miR-19b-3p"
"hsa-mir-505_hsa-miR-505-3p",77.724347439418,0.459583887704411,0.197466033473885,2.32740729946951,0.019943597629168,0.0358322729187957,"hsa-miR-505-3p"
