,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,miRNA,Rank
hsa-mir-671_hsa-miR-671-3p,2.638338714,0.098052566,0.308952854,0.317370643,0.75096238,0.807167813,hsa-miR-671-3p,0.009122435
hsa-mir-124-1_hsa-miR-124-3p,9.451373959,1.065301569,0.288722791,3.68970376,0.000224515,0.0007096,hsa-miR-124-3p,3.354620416
hsa-mir-4286_hsa-miR-4286,331.9494727,-0.049470927,0.252122481,-0.196217833,0.844439671,0.887481499,hsa-miR-4286,-0.002564607
hsa-mir-320a_hsa-miR-320a,8049.872381,-1.614206126,0.317034404,-5.091580307,3.55091413934304e-07,2.1062271538843e-06,hsa-miR-320a,-9.163032666
hsa-mir-3622a_hsa-miR-3622a-3p,5.541061576,-0.228279174,0.426514539,-0.535220145,0.592497637,0.673363457,hsa-miR-3622a-3p,-0.039207052
hsa-mir-486_hsa-miR-486-5p,3632.465209,-1.429639295,0.235309486,-6.075570188,1.23547925057944e-09,1.07294362353698e-08,hsa-miR-486-5p,-11.39340042
hsa-mir-486_hsa-miR-486-3p,86.57608184,-3.271366721,0.374820585,-8.727820332,2.59627667321579e-18,9.3682316625203e-17,hsa-miR-486-3p,-52.43458585
hsa-mir-486-2_hsa-miR-486-5p,3666.829404,-1.439706905,0.236984183,-6.075118114,1.23896492325286e-09,1.07294362353698e-08,hsa-miR-486-5p,-11.47363347
hsa-mir-486-2_hsa-miR-486-3p,77.75497235,-3.346461591,0.379087899,-8.827666615,1.06882083340507e-18,4.20726746240358e-17,hsa-miR-486-3p,-54.80165461
hsa-mir-4469_hsa-miR-4469,3.836134761,1.039087696,0.374531912,2.774363576,0.005530983,0.011797613,hsa-miR-4469,2.003574969
hsa-mir-124-2_hsa-miR-124-3p,8.9000786,0.867083048,0.297528378,2.914286875,0.003565021,0.008039866,hsa-miR-124-3p,1.81632325
hsa-mir-378d-2_hsa-miR-378d,6.280015106,0.828157393,0.318412574,2.600894126,0.009298114,0.01872597,hsa-miR-378d,1.430688003
hsa-mir-548aa-1_hsa-miR-548aa,3.632012312,-2.22145099,0.315652184,-7.037654434,1.95502803731853e-12,2.73073271019008e-11,hsa-miR-548aa,-23.46678805
hsa-mir-548d-1_hsa-miR-548d-5p,3.47974104,-0.616029258,0.260733279,-2.362679825,0.018143337,0.032870564,hsa-miR-548d-5p,-0.913690186
hsa-mir-30b_hsa-miR-30b-5p,60.08033981,-0.201389427,0.325843683,-0.618055336,0.536538862,0.624441036,hsa-miR-30b-5p,-0.041185863
hsa-mir-30d_hsa-miR-30d-5p,297.3661695,0.662592106,0.253609759,2.612644359,0.008984474,0.018178866,hsa-miR-30d-5p,1.153197313
hsa-mir-151a_hsa-miR-151a-5p,171.9780484,-0.874739313,0.266643234,-3.280560698,0.00103601,0.002608094,hsa-miR-151a-5p,-2.260043606
hsa-mir-151a_hsa-miR-151a-3p,131.9981405,-3.170882675,0.336016761,-9.436680077,3.84777655779438e-21,1.85120805502774e-19,hsa-miR-151a-3p,-59.39870167
hsa-mir-939_hsa-miR-939-5p,7.588128576,-1.422729739,0.38657394,-3.68035605,0.000232909,0.000730793,hsa-miR-939-5p,-4.461973299
hsa-mir-101-2_hsa-miR-101-3p,469.7695601,0.248189801,0.31963739,0.776472992,0.437469762,0.536476513,hsa-miR-101-3p,0.067122755
hsa-mir-491_hsa-miR-491-5p,12.86457806,-2.038239121,0.37524948,-5.431690727,5.58226089161918e-08,4.02853161011851e-07,hsa-miR-491-5p,-13.03424002
hsa-mir-873_hsa-miR-873-5p,4.19658486,0.659697887,0.320055801,2.06119647,0.0392843,0.065676069,hsa-miR-873-5p,0.780154002
hsa-mir-204_hsa-miR-204-5p,5.902385472,-0.799202587,0.304103586,-2.628060383,0.008587327,0.017539211,hsa-miR-204-5p,-1.403391718
hsa-mir-204_hsa-miR-204-3p,6.461776694,-0.745694266,0.392621509,-1.899270034,0.057528981,0.090581995,hsa-miR-204-3p,-0.777727889
hsa-mir-7-1_hsa-miR-7-5p,260.9643131,1.113878731,0.220371819,5.054542521,4.31423635670412e-07,2.45797939796432e-06,hsa-miR-7-5p,6.248215591
hsa-mir-4289_hsa-miR-4289,3.079170374,-0.332579825,0.38082492,-0.873314239,0.382491821,0.485686096,hsa-miR-4289,-0.104311776
hsa-let-7a-1_hsa-let-7a-5p,97.62224126,-1.148357293,0.283284678,-4.053721865,5.04091460978753e-05,0.000186557,hsa-let-7a-5p,-4.282440956
hsa-let-7f-1_hsa-let-7f-5p,45.25933294,-1.036937155,0.39993815,-2.592743791,0.009521367,0.019086815,hsa-let-7f-5p,-1.782771354
hsa-let-7f-1_hsa-let-7f-1-3p,4.84409902,-0.339626348,0.322660911,-1.052579773,0.292533632,0.393375971,hsa-let-7f-1-3p,-0.137613938
hsa-let-7d_hsa-let-7d-5p,197.6569662,-1.92415032,0.379397809,-5.071590488,3.94504601991542e-07,2.27760656883117e-06,hsa-let-7d-5p,-10.85705915
hsa-let-7d_hsa-let-7d-3p,42.77499912,0.090117343,0.278755501,0.323284537,0.746479763,0.806049221,hsa-let-7d-3p,0.008438447
hsa-mir-2278_hsa-miR-2278,9.43501365,-2.068181696,0.391233185,-5.286314602,1.24805181308558e-07,8.4438505479071e-07,hsa-miR-2278,-12.56101769
hsa-mir-23b_hsa-miR-23b-3p,198.2007344,-0.765415087,0.206799053,-3.701250449,0.00021454,0.000683056,hsa-miR-23b-3p,-2.422954805
hsa-mir-27b_hsa-miR-27b-3p,46.08207472,-1.113441453,0.312530695,-3.562662714,0.000367112,0.001059731,hsa-miR-27b-3p,-3.312270665
hsa-mir-24-1_hsa-miR-24-3p,435.9797634,-0.352385706,0.167882925,-2.098996698,0.035817192,0.060111799,hsa-miR-24-3p,-0.43027714
hsa-mir-32_hsa-miR-32-5p,7.218038886,-1.135688388,0.374820691,-3.029951162,0.002445933,0.005787371,hsa-miR-32-5p,-2.54112396
hsa-mir-455_hsa-miR-455-3p,4.508832104,-1.540096024,0.367488351,-4.19087032,2.77886460630055e-05,0.00011039,hsa-miR-455-3p,-6.094269645
hsa-mir-181a-2_hsa-miR-181a-5p,121.228786,-0.005191307,0.18194882,-0.028531686,0.977238097,0.986072687,hsa-miR-181a-5p,-3.16E-05
hsa-mir-181a-2_hsa-miR-181a-2-3p,9.627824301,0.17122383,0.277539533,0.616934921,0.537277652,0.624441036,hsa-miR-181a-2-3p,0.03501674
hsa-mir-181b-2_hsa-miR-181b-5p,20.12159944,-0.618637781,0.202780071,-3.050781954,0.002282463,0.005460256,hsa-miR-181b-5p,-1.399845529
hsa-mir-3960_hsa-miR-3960,63.6641223,-1.391765706,0.357502938,-3.893018933,9.90044225105546e-05,0.000345717,hsa-miR-3960,-4.817289682
hsa-mir-199b_hsa-miR-199b-5p,10.99126102,-0.683582429,0.357994689,-1.909476454,0.056200656,0.08913877,hsa-miR-199b-5p,-0.717715999
hsa-mir-199b_hsa-miR-199b-3p,11.40977856,-0.670210472,0.283393361,-2.364947681,0.018032618,0.032858792,hsa-miR-199b-3p,-0.994155639
hsa-mir-219a-2_hsa-miR-219a-5p,9.336398911,1.204276812,0.338700423,3.555581067,0.000377145,0.001081481,hsa-miR-219a-5p,3.571862293
hsa-mir-219b_hsa-miR-219b-3p,28.68559729,0.984819688,0.34061536,2.891295588,0.003836571,0.008607436,hsa-miR-219b-3p,2.033776931
hsa-mir-126_hsa-miR-126-5p,409.6354019,-0.263254136,0.339874029,-0.774563848,0.438597426,0.536476513,hsa-miR-126-5p,-0.071196893
hsa-mir-126_hsa-miR-126-3p,998.2244063,-1.911822794,0.283826929,-6.735875268,1.6294602775774e-11,1.85672710576583e-10,hsa-miR-126-3p,-18.60442924
hsa-mir-6089-1_hsa-miR-6089,9.675014731,-2.993346653,0.392718815,-7.622111653,2.4955902161546e-14,4.32236225437977e-13,hsa-miR-6089,-37.01057268
hsa-mir-221_hsa-miR-221-3p,2054.81984,-0.908371853,0.183062351,-4.96208996,6.97386798846046e-07,3.82238587215618e-06,hsa-miR-221-3p,-4.921254823
hsa-mir-222_hsa-miR-222-3p,399.0990118,-0.376472133,0.195373966,-1.926930905,0.053988241,0.086261655,hsa-miR-222-3p,-0.400634948
hsa-mir-532_hsa-miR-532-5p,25.4626488,-0.478694121,0.237510599,-2.015464245,0.043856029,0.071930532,hsa-miR-532-5p,-0.547188896
hsa-mir-532_hsa-miR-532-3p,12.32326323,0.434083136,0.213469179,2.033469832,0.042005078,0.069420607,hsa-miR-532-3p,0.502890346
hsa-mir-188_hsa-miR-188-5p,16.66603716,-0.624719802,0.289658652,-2.156744835,0.031025552,0.052890015,hsa-miR-188-5p,-0.797533735
hsa-mir-500a_hsa-miR-500a-3p,29.15602458,-1.040953875,0.274091395,-3.79783493,0.000145965,0.000475211,hsa-miR-500a-3p,-3.459207987
hsa-mir-362_hsa-miR-362-5p,5.492091215,0.06946993,0.339442999,0.204658604,0.837838865,0.882686688,hsa-miR-362-5p,0.003764813
hsa-mir-362_hsa-miR-362-3p,3.960487984,-0.275392036,0.28973121,-0.950508704,0.341853834,0.447198519,hsa-miR-362-3p,-0.096249418
hsa-mir-501_hsa-miR-501-5p,6.1874208,-0.19395376,0.32944054,-0.588736774,0.556037865,0.642038388,hsa-miR-501-5p,-0.037324268
hsa-mir-501_hsa-miR-501-3p,24.05295411,-0.141989332,0.260514723,-0.545033808,0.585730266,0.672735292,hsa-miR-501-3p,-0.024444285
hsa-mir-660_hsa-miR-660-5p,106.5518836,0.512433245,0.350593354,1.461617109,0.143846163,0.206243009,hsa-miR-660-5p,0.351334873
hsa-mir-660_hsa-miR-660-3p,11.76393727,0.033836299,0.311019625,0.108791525,0.913367846,0.938325122,hsa-miR-660-3p,0.000935461
hsa-mir-502_hsa-miR-502-3p,23.54616736,-1.031977009,0.268275214,-3.84671022,0.000119714,0.000401832,hsa-miR-502-3p,-3.504547848
hsa-mir-98_hsa-miR-98-5p,6.562304362,-1.478879603,0.362606447,-4.078470243,4.53330031963427e-05,0.000170689,hsa-miR-98-5p,-5.572115844
hsa-let-7f-2_hsa-let-7f-5p,43.95692073,-1.053358179,0.390651636,-2.696413071,0.007009069,0.014732655,hsa-let-7f-5p,-1.929456183
hsa-mir-223_hsa-miR-223-5p,28.34420412,-1.341806618,0.336591546,-3.986453716,6.70682034951092e-05,0.000242004,hsa-miR-223-5p,-4.852209797
hsa-mir-223_hsa-miR-223-3p,17261.11208,-0.649879987,0.300928693,-2.159581331,0.030805095,0.052721763,hsa-miR-223-3p,-0.830553169
hsa-mir-421_hsa-miR-421,48.78157332,-3.890357165,0.454671969,-8.556404242,1.16442474876117e-17,3.60139940152561e-16,hsa-miR-421,-60.08084258
hsa-mir-374b_hsa-miR-374b-5p,10.79933005,-0.680851043,0.406816721,-1.673606341,0.094207992,0.141069106,hsa-miR-374b-5p,-0.579110169
hsa-mir-545_hsa-miR-545-3p,10.15731547,0.681356287,0.295566825,2.30525292,0.021152413,0.037536863,hsa-miR-545-3p,0.971302017
hsa-mir-361_hsa-miR-361-5p,7.217764762,-0.094286124,0.290049979,-0.325068544,0.745129196,0.806049221,hsa-miR-361-5p,-0.008828805
hsa-mir-361_hsa-miR-361-3p,53.30415671,0.59256754,0.232691003,2.546585526,0.010878255,0.021313504,hsa-miR-361-3p,0.990384877
hsa-mir-6087_hsa-miR-6087,86.10702391,-0.30448357,0.310129142,-0.981796061,0.326200329,0.431941109,hsa-miR-6087,-0.111007238
hsa-mir-652_hsa-miR-652-3p,365.793808,-1.847546049,0.284252733,-6.499659752,8.05018747088412e-11,8.50178335339714e-10,hsa-miR-652-3p,-16.75814789
hsa-mir-652_hsa-miR-652-5p,13.79410374,0.215322335,0.262497245,0.82028417,0.412054128,0.514592059,hsa-miR-652-5p,0.062128443
hsa-mir-766_hsa-miR-766-3p,32.5984671,-0.926389783,0.327482426,-2.828822891,0.004671955,0.010321206,hsa-miR-766-3p,-1.84005983
hsa-mir-363_hsa-miR-363-3p,199.5807708,0.71973425,0.234072831,3.074830377,0.002106223,0.005123565,hsa-miR-363-3p,1.648499297
hsa-mir-92a-2_hsa-miR-92a-3p,212.0650315,0.415602837,0.280394136,1.482209444,0.138284575,0.198927644,hsa-miR-92a-3p,0.29146429
hsa-mir-19b-2_hsa-miR-19b-3p,8027.831079,1.474634345,0.292447775,5.042385246,4.59764477719605e-07,2.58542881626739e-06,hsa-miR-19b-3p,8.239471351
hsa-mir-20b_hsa-miR-20b-5p,263.1509834,0.260020322,0.295428573,0.880146151,0.37878014,0.483810622,hsa-miR-20b-5p,0.081990804
hsa-mir-18b_hsa-miR-18b-5p,56.10462564,0.345887249,0.286136952,1.208817128,0.22673311,0.314664861,hsa-miR-18b-5p,0.173687888
hsa-mir-106a_hsa-miR-106a-5p,555.8375222,0.493428382,0.267276263,1.846136189,0.064872433,0.100320584,hsa-miR-106a-5p,0.49274249
hsa-mir-106a_hsa-miR-106a-3p,3.925666631,-0.265794347,0.302759006,-0.877907316,0.379994019,0.483933559,hsa-miR-106a-3p,-0.083782168
hsa-mir-542_hsa-miR-542-5p,3.662890324,-0.173262051,0.322207869,-0.537733768,0.590760863,0.673363457,hsa-miR-542-5p,-0.029757836
hsa-mir-542_hsa-miR-542-3p,7.699347882,-0.795390691,0.301354124,-2.639388773,0.008305567,0.017044126,hsa-miR-542-3p,-1.406588989
hsa-mir-503_hsa-miR-503-5p,5.7477552,-0.559835995,0.306973056,-1.823730076,0.06819289,0.104707522,hsa-miR-503-5p,-0.548651657
hsa-mir-424_hsa-miR-424-5p,49.96223667,-0.95627608,0.268103644,-3.566814936,0.000361346,0.001050087,hsa-miR-424-5p,-2.848530847
hsa-mir-424_hsa-miR-424-3p,7.143178519,-0.51905668,0.323137979,-1.606300446,0.108207912,0.15983382,hsa-miR-424-3p,-0.413341092
hsa-mir-505_hsa-miR-505-5p,6.334667825,-2.007815701,0.388954007,-5.162090288,2.44207445737984e-07,1.55502682359628e-06,hsa-miR-505-5p,-11.66191987
hsa-mir-505_hsa-miR-505-3p,77.72434744,0.459583888,0.197466033,2.327407299,0.019943598,0.035832273,hsa-miR-505-3p,0.664432211
hsa-mir-320d-2_hsa-miR-320d,28.06155591,-2.497682099,0.331231061,-7.540603508,4.67801419584912e-14,7.79069287231796e-13,hsa-miR-320d,-30.24299366
hsa-mir-452_hsa-miR-452-5p,20.41989953,-0.060230774,0.338506169,-0.177931097,0.858777088,0.896025251,hsa-miR-452-5p,-0.002871788
