"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","miRNA"
"hsa-mir-151a_hsa-miR-151a-3p",131.998140524083,-3.17088267548832,0.33601676114098,-9.43668007727129,3.84777655779438e-21,1.85120805502774e-19,"hsa-miR-151a-3p"
"hsa-mir-939_hsa-miR-939-5p",7.58812857631266,-1.42272973931104,0.386573940150619,-3.6803560497552,0.000232908513235254,0.000730792653846847,"hsa-miR-939-5p"
"hsa-mir-491_hsa-miR-491-5p",12.8645780639952,-2.03823912149757,0.3752494800993,-5.43169072734812,5.58226089161918e-08,4.02853161011851e-07,"hsa-miR-491-5p"
"hsa-mir-204_hsa-miR-204-5p",5.90238547244217,-0.799202586841039,0.304103586004903,-2.62806038343841,0.00858732709335316,0.0175392105255751,"hsa-miR-204-5p"
"hsa-let-7a-1_hsa-let-7a-5p",97.6222412550613,-1.14835729345791,0.283284678074546,-4.05372186474457,5.04091460978753e-05,0.000186556925302393,"hsa-let-7a-5p"
"hsa-let-7f-1_hsa-let-7f-5p",45.2593329355398,-1.03693715530946,0.399938150022097,-2.59274379113912,0.00952136722869372,0.019086814861224,"hsa-let-7f-5p"
"hsa-let-7d_hsa-let-7d-5p",197.656966226122,-1.92415031971568,0.379397809079695,-5.07159048805023,3.94504601991542e-07,2.27760656883117e-06,"hsa-let-7d-5p"
"hsa-mir-2278_hsa-miR-2278",9.43501364996323,-2.0681816964328,0.39123318460179,-5.28631460170707,1.24805181308558e-07,8.4438505479071e-07,"hsa-miR-2278"
"hsa-mir-23b_hsa-miR-23b-3p",198.200734420615,-0.765415086852187,0.206799052754503,-3.70125044896039,0.000214539588874911,0.000683056191050267,"hsa-miR-23b-3p"
"hsa-mir-27b_hsa-miR-27b-3p",46.0820747202314,-1.11344145294855,0.312530694665622,-3.56266271426498,0.000367112222662263,0.00105973061608507,"hsa-miR-27b-3p"
"hsa-mir-32_hsa-miR-32-5p",7.2180388862065,-1.13568838752748,0.374820690723216,-3.02995116234424,0.00244593286297215,0.00578737120036579,"hsa-miR-32-5p"
"hsa-mir-455_hsa-miR-455-3p",4.50883210391428,-1.54009602428404,0.367488351252776,-4.19087032019878,2.77886460630055e-05,0.000110389759131022,"hsa-miR-455-3p"
"hsa-mir-181b-2_hsa-miR-181b-5p",20.1215994375948,-0.618637780943217,0.20278007088868,-3.05078195422286,0.00228246264282398,0.00546025593559548,"hsa-miR-181b-5p"
"hsa-mir-3960_hsa-miR-3960",63.6641223034491,-1.3917657061948,0.35750293802618,-3.89301893259652,9.90044225105546e-05,0.000345717056024759,"hsa-miR-3960"
"hsa-mir-199b_hsa-miR-199b-3p",11.4097785558025,-0.670210472275995,0.283393361130848,-2.36494768120749,0.0180326181791642,0.0328587916480208,"hsa-miR-199b-3p"
"hsa-mir-126_hsa-miR-126-3p",998.224406268137,-1.9118227938089,0.283826929336031,-6.73587526835916,1.6294602775774e-11,1.85672710576583e-10,"hsa-miR-126-3p"
"hsa-mir-6089-1_hsa-miR-6089",9.67501473082506,-2.99334665311458,0.392718814580989,-7.62211165336789,2.4955902161546e-14,4.32236225437977e-13,"hsa-miR-6089"
"hsa-mir-221_hsa-miR-221-3p",2054.81983987719,-0.908371852783057,0.183062350766243,-4.96208995995568,6.97386798846046e-07,3.82238587215618e-06,"hsa-miR-221-3p"
"hsa-mir-500a_hsa-miR-500a-3p",29.1560245832001,-1.04095387517301,0.274091395334191,-3.79783492985546,0.000145965472629517,0.00047521089961339,"hsa-miR-500a-3p"
"hsa-mir-502_hsa-miR-502-3p",23.5461673585795,-1.03197700857316,0.268275214280951,-3.84671022009668,0.000119714418328348,0.000401832117334688,"hsa-miR-502-3p"
"hsa-mir-98_hsa-miR-98-5p",6.56230436169848,-1.47887960296668,0.362606446720752,-4.07847024326511,4.53330031963427e-05,0.000170688612034925,"hsa-miR-98-5p"
"hsa-let-7f-2_hsa-let-7f-5p",43.9569207281082,-1.05335817884725,0.390651636473962,-2.69641307113137,0.00700906892609918,0.0147326545873832,"hsa-let-7f-5p"
"hsa-mir-223_hsa-miR-223-5p",28.3442041182567,-1.34180661822851,0.336591545704725,-3.98645371623687,6.70682034951092e-05,0.000242004434278186,"hsa-miR-223-5p"
"hsa-mir-421_hsa-miR-421",48.7815733183277,-3.89035716495928,0.454671969093611,-8.55640424175413,1.16442474876117e-17,3.60139940152561e-16,"hsa-miR-421"
"hsa-mir-652_hsa-miR-652-3p",365.793808048342,-1.84754604850927,0.284252733045718,-6.49965975247848,8.05018747088412e-11,8.50178335339714e-10,"hsa-miR-652-3p"
"hsa-mir-766_hsa-miR-766-3p",32.5984671020007,-0.926389783451538,0.327482426168118,-2.82882289071586,0.00467195458600513,0.010321205794593,"hsa-miR-766-3p"
"hsa-mir-542_hsa-miR-542-3p",7.69934788229587,-0.795390691462583,0.301354123958994,-2.63938877296006,0.00830556727087754,0.0170441262004264,"hsa-miR-542-3p"
"hsa-mir-424_hsa-miR-424-5p",49.962236669907,-0.956276080264399,0.268103643600865,-3.5668149355256,0.00036134647793436,0.00105008741574213,"hsa-miR-424-5p"
"hsa-mir-505_hsa-miR-505-5p",6.3346678250389,-2.00781570095877,0.388954006792529,-5.16209028804208,2.44207445737984e-07,1.55502682359628e-06,"hsa-miR-505-5p"
"hsa-mir-320d-2_hsa-miR-320d",28.0615559082356,-2.49768209856516,0.331231060733623,-7.54060350811665,4.67801419584912e-14,7.79069287231796e-13,"hsa-miR-320d"
