"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","miRNA","Rank"
"hsa-mir-545_hsa-miR-545-5p",14.7267016519146,0.427599700711922,0.227673607874487,1.8781259044643,0.0603639433594002,0.111918794506065,"hsa-miR-545-5p",0.406688782431559
"hsa-mir-545_hsa-miR-545-3p",55.5421460760961,0.609593387309922,0.206637095833956,2.95006753191965,0.00317704477908577,0.0102090073558274,"hsa-miR-545-3p",1.21371048222348
"hsa-mir-374a_hsa-miR-374a-5p",20.8807754527581,0.711227157679514,0.290591210580362,2.44751779057277,0.0143844023646974,0.0342764956870552,"hsa-miR-374a-5p",1.04195033594736
"hsa-mir-361_hsa-miR-361-5p",124.674601815489,-0.108964428304683,0.257025577403916,-0.423943910194765,0.671606719692375,0.757634945795619,"hsa-miR-361-5p",-0.0131345723814164
"hsa-mir-361_hsa-miR-361-3p",322.385789551921,0.639259569983747,0.177301087450044,3.6055028154515,0.00031154911306792,0.00136412747247253,"hsa-miR-361-3p",1.83157138917258
"hsa-mir-6087_hsa-miR-6087",401.611427962705,-1.0371985769672,0.28301631797935,-3.66480132443417,0.000247530658514304,0.00113999425755103,"hsa-miR-6087",-3.05257636909962
"hsa-mir-652_hsa-miR-652-3p",885.150681907953,0.176022670644906,0.170339758258302,1.03336221939441,0.301434419978435,0.412013537007561,"hsa-miR-652-3p",0.0677843087865538
"hsa-mir-652_hsa-miR-652-5p",99.5749630036314,0.6835356938552,0.195650721952481,3.49365280656217,0.000476460222249727,0.00199598201212724,"hsa-miR-652-5p",1.84543931593717
"hsa-mir-1277_hsa-miR-1277-3p",3.97878387916921,0.129975522716035,0.219324777769788,0.592616684889397,0.553437710360997,0.654830878671409,"hsa-miR-1277-3p",0.0238987097812642
"hsa-mir-1277_hsa-miR-1277-5p",4.22989997333827,-0.667147937590818,0.291183847911884,-2.29115708984211,0.0219543297390263,0.0482000157159925,"hsa-miR-1277-5p",-0.878602357871495
"hsa-mir-766_hsa-miR-766-3p",76.0197433460881,-0.634180810705019,0.214138965386822,-2.96153859508676,0.0030610612619803,0.00996774150434763,"hsa-miR-766-3p",-1.26925152497465
"hsa-mir-766_hsa-miR-766-5p",6.49280397628555,-0.530357132358567,0.219268707448054,-2.418754315338,0.0155737549087485,0.0365190348159901,"hsa-miR-766-5p",-0.762378146763615
"hsa-mir-363_hsa-miR-363-3p",1436.8777851836,0.193246314599178,0.175563524607103,1.10072018109484,0.271018460138848,0.378449201094788,"hsa-miR-363-3p",0.0815484774841433
"hsa-mir-92a-2_hsa-miR-92a-3p",1474.69361780253,0.818160163655368,0.224315626933438,3.6473614203354,0.000264947124207364,0.00119380244919016,"hsa-miR-92a-3p",2.39153741236156
"hsa-mir-19b-2_hsa-miR-19b-3p",48474.1018427044,1.15725977417683,0.242361918586774,4.77492413381145,1.79775014412397e-06,1.93507828013344e-05,"hsa-miR-19b-3p",5.45451418517417
"hsa-mir-19b-2_hsa-miR-19b-2-5p",2.9467750846363,0.122428086949088,0.29277854246615,0.418159356617614,0.675830609462417,0.761291747577577,"hsa-miR-19b-2-5p",0.0145014695280353
"hsa-mir-20b_hsa-miR-20b-5p",602.46089793947,0.607581172038567,0.307050090664213,1.97876890615548,0.0478420308238429,0.0918413626326321,"hsa-miR-20b-5p",0.630038393716515
"hsa-mir-20b_hsa-miR-20b-3p",2.80110889349256,0.0702913326697183,0.270441152238898,0.259913597053548,0.794930422704013,0.85328404099115,"hsa-miR-20b-3p",0.00484352106315925
"hsa-mir-18b_hsa-miR-18b-5p",184.177013769305,-0.0331320933011129,0.306614155606982,-0.108057937623668,0.913949733633328,0.941902983465198,"hsa-miR-18b-5p",-0.000861229917267371
"hsa-mir-106a_hsa-miR-106a-5p",1017.48620886241,0.347302560626832,0.265486549685647,1.30817384548506,0.190814351019756,0.288830316484982,"hsa-miR-106a-5p",0.187320144944541
"hsa-mir-106a_hsa-miR-106a-3p",34.799324612813,1.27933462524192,0.206583546211094,6.19281955753944,5.90973716128818e-10,2.14030102145373e-08,"hsa-miR-106a-3p",9.81188907236168
"hsa-mir-450b_hsa-miR-450b-5p",14.606443785487,0.419483469754436,0.224477081944119,1.86871401802551,0.0616626126793321,0.113782201967815,"hsa-miR-450b-5p",0.395961213484892
"hsa-mir-450a-1_hsa-miR-450a-5p",31.8016204567548,0.733862367112432,0.17723133676897,4.14070322151358,3.46242699025517e-05,0.000229773687074416,"hsa-miR-450a-5p",2.67030478002405
"hsa-mir-450a-2_hsa-miR-450a-5p",31.6586057057998,0.848319997455489,0.192089943039624,4.41626450626048,1.00421192291716e-05,8.19225516063999e-05,"hsa-miR-450a-5p",3.46674155740064
"hsa-mir-542_hsa-miR-542-5p",9.96597986220644,0.187099733552042,0.176187921796653,1.06193280245386,0.28826619228195,0.396110459252679,"hsa-miR-542-5p",0.0752484612280137
"hsa-mir-542_hsa-miR-542-3p",43.0358133864515,0.902744186081465,0.215805962222328,4.18312903306832,2.87524089591334e-05,0.000193766234289812,"hsa-miR-542-3p",3.35163811054079
"hsa-mir-503_hsa-miR-503-5p",40.8090390840223,0.245294782451257,0.205660571384905,1.19271662428757,0.232980372671068,0.336237968007593,"hsa-miR-503-5p",0.116111081886169
"hsa-mir-424_hsa-miR-424-5p",568.056418876572,0.811453963292199,0.198368587273537,4.09063740607911,4.30189249507957e-05,0.000271054201925745,"hsa-miR-424-5p",2.89441072865274
"hsa-mir-424_hsa-miR-424-3p",45.711743687978,0.780517991824894,0.185305160877098,4.21206828849503,2.53043015006987e-05,0.000177925090702803,"hsa-miR-424-3p",2.92675733368048
